                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    815,                0.07595,                0.22308,                 0.8739,                 0.9913,                      1,                  0.995,                  0.995,                0.19818,                 0.3701,                0.28164,             0.00013862,             0.00013862,             0.00013862
                    816,                0.07234,                0.22158,                 0.9196,                 0.9913,                      1,                  0.995,                  0.995,                0.19961,                0.36271,                 0.2827,             0.00013791,             0.00013791,             0.00013791
                    817,                 0.0845,                0.22795,                0.90829,                 0.9913,                      1,                  0.995,                  0.995,                0.19555,                0.35619,                0.27646,              0.0001372,              0.0001372,              0.0001372
                    818,                0.10735,                0.25137,                0.95928,                 0.9913,                      1,                  0.995,                  0.995,                0.18952,                0.34813,                0.26846,              0.0001365,              0.0001365,              0.0001365
                    819,                0.08862,                 0.2861,                0.88129,                0.99147,                      1,                  0.995,                  0.995,                0.18715,                0.34367,                0.26354,             0.00013579,             0.00013579,             0.00013579
                    820,                0.08589,                 0.2126,                0.91907,                0.99147,                      1,                  0.995,                  0.995,                0.18477,                 0.3365,                0.26119,             0.00013508,             0.00013508,             0.00013508
                    821,                0.08653,                0.29135,                0.91422,                0.99147,                      1,                  0.995,                  0.995,                 0.1841,                0.33404,                0.26055,             0.00013437,             0.00013437,             0.00013437
                    822,                0.07829,                0.21367,                0.90217,                      1,                      1,                  0.995,                  0.995,                 0.1838,                0.32821,                0.25963,             0.00013367,             0.00013367,             0.00013367
                    823,                0.09514,                0.24121,                0.91266,                      1,                      1,                  0.995,                  0.995,                0.18362,                0.32335,                0.26015,             0.00013296,             0.00013296,             0.00013296
                    824,                0.07995,                0.23008,                 0.9132,                      1,                      1,                  0.995,                  0.995,                 0.1826,                0.31032,                0.25765,             0.00013225,             0.00013225,             0.00013225
                    825,                0.08887,                0.22985,                0.88047,                      1,                      1,                  0.995,                  0.995,                0.17914,                0.30198,                0.25294,             0.00013155,             0.00013155,             0.00013155
                    826,                 0.0784,                0.32057,                0.91445,                      1,                      1,                  0.995,                  0.995,                0.17164,                0.29306,                0.24538,             0.00013084,             0.00013084,             0.00013084
                    827,                0.08773,                0.23627,                 0.9444,                      1,                      1,                  0.995,                  0.995,                0.16202,                0.29257,                0.23491,             0.00013013,             0.00013013,             0.00013013
                    828,                0.09733,                0.24356,                0.92087,                      1,                      1,                  0.995,                  0.995,                0.16146,                0.28685,                0.23341,             0.00012943,             0.00012943,             0.00012943
                    829,                 0.0891,                0.22526,                0.83294,                      1,                      1,                  0.995,                  0.995,                0.16396,                0.29818,                0.23546,             0.00012872,             0.00012872,             0.00012872
                    830,                0.07781,                 0.2775,                0.89421,                      1,                      1,                  0.995,                  0.995,                0.16612,                0.31045,                0.23644,             0.00012801,             0.00012801,             0.00012801
                    831,                0.09388,                0.22876,                0.87864,                      1,                      1,                  0.995,                  0.995,                 0.1668,                0.30012,                0.23675,             0.00012731,             0.00012731,             0.00012731
                    832,                0.08033,                0.25784,                0.92777,                      1,                      1,                  0.995,                  0.995,                0.16864,                0.29405,                0.23727,              0.0001266,              0.0001266,              0.0001266
                    833,                0.08404,                0.25521,                0.90645,                      1,                      1,                  0.995,                  0.995,                0.16981,                0.29099,                0.23796,             0.00012589,             0.00012589,             0.00012589
                    834,                0.08192,                  0.208,                0.90364,                      1,                      1,                  0.995,                  0.995,                0.16571,                0.29289,                0.23141,             0.00012519,             0.00012519,             0.00012519
                    835,                0.09021,                0.20104,                0.87334,                      1,                      1,                  0.995,                  0.995,                0.16811,                0.29462,                0.23392,             0.00012448,             0.00012448,             0.00012448
                    836,                0.08961,                0.24845,                0.92056,                      1,                      1,                  0.995,                  0.995,                0.17472,                0.28621,                0.24358,             0.00012377,             0.00012377,             0.00012377
                    837,                0.07036,                0.20707,                 0.9062,                      1,                      1,                  0.995,                  0.995,                0.17819,                   0.29,                0.24641,             0.00012307,             0.00012307,             0.00012307
                    838,                 0.0862,                0.23523,                0.90336,                      1,                      1,                  0.995,                  0.995,                0.18209,                0.28898,                0.25052,             0.00012236,             0.00012236,             0.00012236
                    839,                0.08063,                0.17986,                0.88767,                      1,                      1,                  0.995,                  0.995,                0.18439,                0.29545,                0.25297,             0.00012165,             0.00012165,             0.00012165
                    840,                0.08543,                0.24767,                0.93273,                      1,                      1,                  0.995,                  0.995,                0.18124,                0.30712,                 0.2462,             0.00012094,             0.00012094,             0.00012094
                    841,                0.09578,                0.28365,                0.90449,                      1,                      1,                  0.995,                  0.995,                  0.186,                 0.2989,                0.24791,             0.00012024,             0.00012024,             0.00012024
                    842,                0.09492,                0.29889,                0.95849,                      1,                      1,                  0.995,                  0.995,                0.18905,                0.29507,                0.25153,             0.00011953,             0.00011953,             0.00011953
                    843,                0.07463,                 0.2208,                0.87389,                      1,                      1,                  0.995,                  0.995,                0.19612,                0.30463,                0.25762,             0.00011882,             0.00011882,             0.00011882
                    844,                 0.0842,                0.24204,                0.91814,                      1,                      1,                  0.995,                  0.995,                0.19699,                0.31967,                 0.2608,             0.00011812,             0.00011812,             0.00011812
                    845,                0.08743,                0.28935,                0.92991,                      1,                      1,                  0.995,                  0.995,                0.20105,                0.30193,                0.26756,             0.00011741,             0.00011741,             0.00011741
                    846,                0.08735,                0.23871,                0.87317,                      1,                      1,                  0.995,                  0.995,                0.20191,                0.29932,                0.26896,              0.0001167,              0.0001167,              0.0001167
                    847,                0.08473,                0.27493,                0.88898,                      1,                      1,                  0.995,                  0.995,                0.20468,                0.29777,                0.27598,               0.000116,               0.000116,               0.000116
                    848,                0.06817,                0.17132,                0.90761,                      1,                      1,                  0.995,                  0.995,                 0.2034,                0.29788,                0.27841,             0.00011529,             0.00011529,             0.00011529
                    849,                0.08752,                0.21767,                0.90439,                0.99146,                      1,                  0.995,                  0.995,                0.20431,                0.30432,                0.28047,             0.00011458,             0.00011458,             0.00011458
                    850,                0.08531,                0.20455,                0.92496,                0.99146,                      1,                  0.995,                  0.995,                0.20182,                0.30721,                0.27885,             0.00011388,             0.00011388,             0.00011388
                    851,                0.08633,                0.26798,                0.90679,                0.99154,                      1,                  0.995,                  0.995,                0.20144,                0.31141,                0.27754,             0.00011317,             0.00011317,             0.00011317
                    852,                0.08307,                 0.2663,                0.85692,                0.99154,                      1,                  0.995,                  0.995,                0.20109,                0.32175,                0.27791,             0.00011246,             0.00011246,             0.00011246
                    853,                0.07764,                0.17929,                0.87321,                0.99154,                      1,                  0.995,                  0.995,                0.20194,                0.31994,                0.27937,             0.00011176,             0.00011176,             0.00011176
                    854,                0.08599,                0.29218,                0.91058,                0.99161,                      1,                  0.995,                  0.995,                0.20486,                0.33176,                0.28268,             0.00011105,             0.00011105,             0.00011105
                    855,                0.09676,                0.22244,                0.93902,                0.99161,                      1,                  0.995,                  0.995,                0.21046,                0.33796,                0.28663,             0.00011034,             0.00011034,             0.00011034
                    856,                0.08052,                0.23438,                0.89509,                      1,                      1,                  0.995,                  0.995,                0.21269,                0.34772,                0.28887,             0.00010963,             0.00010963,             0.00010963
                    857,                0.08612,                0.24573,                0.90402,                      1,                      1,                  0.995,                  0.995,                0.20869,                0.34512,                0.28184,             0.00010893,             0.00010893,             0.00010893
                    858,                0.08304,                0.26233,                0.92559,                      1,                      1,                  0.995,                  0.995,                 0.2073,                0.33103,                 0.2815,             0.00010822,             0.00010822,             0.00010822
                    859,                0.09342,                0.30099,                0.90341,                      1,                      1,                  0.995,                  0.995,                0.20753,                0.31197,                0.27999,             0.00010751,             0.00010751,             0.00010751
                    860,                0.07592,                0.18918,                0.89559,                      1,                      1,                  0.995,                  0.995,                0.20616,                 0.3006,                0.27818,             0.00010681,             0.00010681,             0.00010681
                    861,                0.07588,                0.19301,                0.89605,                      1,                      1,                  0.995,                  0.995,                0.20349,                0.30884,                0.27536,              0.0001061,              0.0001061,              0.0001061
                    862,                0.08358,                0.24741,                0.91381,                      1,                      1,                  0.995,                  0.995,                0.20201,                 0.3241,                 0.2724,             0.00010539,             0.00010539,             0.00010539
                    863,                 0.0765,                0.30909,                0.90589,                      1,                      1,                  0.995,                  0.995,                0.20613,                0.32089,                0.27646,             0.00010469,             0.00010469,             0.00010469
                    864,                0.08738,                0.20552,                 0.8967,                      1,                      1,                  0.995,                  0.995,                0.20762,                0.31417,                0.28027,             0.00010398,             0.00010398,             0.00010398
                    865,                 0.0814,                0.23367,                0.90997,                      1,                      1,                  0.995,                  0.995,                0.21193,                0.30901,                0.28679,             0.00010327,             0.00010327,             0.00010327
                    866,                0.07646,                0.22305,                0.88533,                      1,                      1,                  0.995,                  0.995,                0.21374,                 0.2972,                0.28889,             0.00010257,             0.00010257,             0.00010257
                    867,                0.07041,                0.21108,                0.90751,                      1,                      1,                  0.995,                  0.995,                0.21216,                0.28263,                0.28649,             0.00010186,             0.00010186,             0.00010186
                    868,                0.08457,                0.22315,                0.90608,                      1,                      1,                  0.995,                  0.995,                0.21111,                0.27728,                0.28496,             0.00010115,             0.00010115,             0.00010115
                    869,                0.07556,                0.23795,                0.93237,                      1,                      1,                  0.995,                  0.995,                  0.209,                0.27981,                0.28174,             0.00010045,             0.00010045,             0.00010045
                    870,                0.07088,                0.21692,                0.86081,                      1,                      1,                  0.995,                  0.995,                0.20175,                0.28975,                0.27232,             9.9739e-05,             9.9739e-05,             9.9739e-05
                    871,                0.10729,                0.23667,                0.93792,                      1,                      1,                  0.995,                  0.995,                0.19523,                0.30613,                 0.2636,             9.9032e-05,             9.9032e-05,             9.9032e-05
                    872,                0.07336,                0.26106,                0.89674,                      1,                      1,                  0.995,                  0.995,                0.18941,                0.30269,                0.25361,             9.8325e-05,             9.8325e-05,             9.8325e-05
                    873,                0.07584,                0.21985,                0.89317,                      1,                      1,                  0.995,                  0.995,                0.18883,                0.29634,                  0.252,             9.7618e-05,             9.7618e-05,             9.7618e-05
                    874,                0.08422,                 0.2585,                0.88544,                      1,                      1,                  0.995,                  0.995,                0.18559,                0.29128,                0.24935,             9.6911e-05,             9.6911e-05,             9.6911e-05
                    875,                 0.0822,                0.27187,                0.89935,                      1,                      1,                  0.995,                  0.995,                0.18399,                0.28389,                0.24699,             9.6204e-05,             9.6204e-05,             9.6204e-05
                    876,                0.08172,                0.22556,                0.92332,                      1,                      1,                  0.995,                  0.995,                0.18098,                0.27902,                0.24311,             9.5498e-05,             9.5498e-05,             9.5498e-05
                    877,                0.07911,                0.19224,                  0.897,                      1,                      1,                  0.995,                  0.995,                0.17888,                0.27478,                0.23991,             9.4791e-05,             9.4791e-05,             9.4791e-05
                    878,                0.08915,                0.27652,                 0.9182,                      1,                      1,                  0.995,                  0.995,                0.17423,                0.27435,                0.23633,             9.4084e-05,             9.4084e-05,             9.4084e-05
                    879,                0.07928,                0.28908,                0.88611,                      1,                      1,                  0.995,                  0.995,                0.17208,                0.27215,                0.23398,             9.3377e-05,             9.3377e-05,             9.3377e-05
                    880,                0.06835,                0.19432,                0.87769,                      1,                      1,                  0.995,                  0.995,                0.17051,                0.28065,                0.23202,              9.267e-05,              9.267e-05,              9.267e-05
                    881,                0.09032,                 0.2058,                0.91584,                      1,                      1,                  0.995,                  0.995,                0.17293,                0.27349,                0.23865,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    882,                0.07974,                0.22942,                0.91109,                      1,                      1,                  0.995,                  0.995,                0.17621,                0.27305,                0.24385,             9.1256e-05,             9.1256e-05,             9.1256e-05
                    883,                0.08968,                0.23352,                0.89407,                      1,                      1,                  0.995,                  0.995,                0.17668,                0.27097,                0.24507,             9.0549e-05,             9.0549e-05,             9.0549e-05
                    884,                0.08465,                0.22136,                0.91838,                      1,                      1,                  0.995,                  0.995,                0.17766,                0.26762,                0.24605,             8.9843e-05,             8.9843e-05,             8.9843e-05
                    885,                0.08718,                0.27442,                0.87794,                      1,                      1,                  0.995,                  0.995,                0.17551,                0.26772,                0.24565,             8.9136e-05,             8.9136e-05,             8.9136e-05
                    886,                0.07654,                0.21128,                0.90233,                      1,                      1,                  0.995,                  0.995,                0.17652,                0.27055,                0.24635,             8.8429e-05,             8.8429e-05,             8.8429e-05
                    887,                 0.0825,                 0.3065,                0.91741,                      1,                      1,                  0.995,                  0.995,                0.17753,                0.28327,                0.24638,             8.7722e-05,             8.7722e-05,             8.7722e-05
                    888,                 0.0799,                0.24418,                0.90365,                0.99121,                      1,                  0.995,                  0.995,                0.17621,                0.30008,                0.23936,             8.7015e-05,             8.7015e-05,             8.7015e-05
                    889,                0.06738,                 0.2131,                0.90382,                      1,                      1,                  0.995,                  0.995,                0.17529,                0.28672,                0.23931,             8.6308e-05,             8.6308e-05,             8.6308e-05
                    890,                0.07854,                0.18194,                0.90253,                0.99152,                      1,                  0.995,                  0.995,                0.17344,                0.28599,                0.23751,             8.5601e-05,             8.5601e-05,             8.5601e-05
                    891,                0.07433,                0.20926,                0.93549,                      1,                      1,                  0.995,                  0.995,                0.17196,                0.28442,                0.23596,             8.4895e-05,             8.4895e-05,             8.4895e-05
                    892,                0.07884,                0.18248,                0.87676,                      1,                      1,                  0.995,                  0.995,                0.17151,                0.29165,                0.23422,             8.4188e-05,             8.4188e-05,             8.4188e-05
                    893,                 0.0774,                  0.275,                0.88302,                      1,                      1,                  0.995,                  0.995,                0.16978,                0.30727,                0.23268,             8.3481e-05,             8.3481e-05,             8.3481e-05
                    894,                0.07069,                0.19176,                0.90579,                      1,                      1,                  0.995,                  0.995,                0.16962,                0.32748,                0.23124,             8.2774e-05,             8.2774e-05,             8.2774e-05
                    895,                0.07308,                0.23801,                0.89186,                      1,                      1,                  0.995,                  0.995,                0.17181,                0.32661,                0.23611,             8.2067e-05,             8.2067e-05,             8.2067e-05
                    896,                0.07668,                0.20957,                0.89612,                      1,                      1,                  0.995,                  0.995,                 0.1739,                0.33232,                0.23944,              8.136e-05,              8.136e-05,              8.136e-05
                    897,                 0.1084,                0.31204,                0.94175,                      1,                      1,                  0.995,                  0.995,                0.17529,                0.33274,                0.24249,             8.0653e-05,             8.0653e-05,             8.0653e-05
                    898,                 0.0938,                0.26302,                0.90946,                      1,                      1,                  0.995,                  0.995,                0.17888,                0.34095,                0.24658,             7.9947e-05,             7.9947e-05,             7.9947e-05
                    899,                0.08841,                 0.2808,                0.92911,                0.99152,                      1,                  0.995,                  0.995,                0.17887,                0.34217,                0.24789,              7.924e-05,              7.924e-05,              7.924e-05
                    900,                0.06433,                0.19193,                0.89656,                0.99152,                      1,                  0.995,                  0.995,                0.17971,                0.33448,                0.24726,             7.8533e-05,             7.8533e-05,             7.8533e-05
                    901,                0.10214,                 0.3233,                 0.9565,                0.99152,                      1,                  0.995,                  0.995,                0.17802,                0.33188,                0.24489,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    902,                0.06661,                0.19562,                0.92824,                0.99152,                      1,                  0.995,                  0.995,                0.17911,                0.33679,                0.24535,             7.7119e-05,             7.7119e-05,             7.7119e-05
                    903,                0.07377,                 0.2068,                0.92597,                0.99152,                      1,                  0.995,                  0.995,                0.17954,                0.33419,                0.24518,             7.6412e-05,             7.6412e-05,             7.6412e-05
                    904,                0.08655,                0.29583,                0.91231,                0.99152,                      1,                  0.995,                  0.995,                0.17885,                0.33776,                0.24686,             7.5705e-05,             7.5705e-05,             7.5705e-05
                    905,                0.07627,                0.17217,                0.85813,                0.99152,                      1,                  0.995,                  0.995,                0.18381,                0.33875,                0.25498,             7.4999e-05,             7.4999e-05,             7.4999e-05
                    906,                0.07123,                0.20906,                0.88645,                      1,                      1,                  0.995,                  0.995,                0.18616,                0.34999,                0.25866,             7.4292e-05,             7.4292e-05,             7.4292e-05
                    907,                0.06707,                0.22183,                0.89872,                0.99161,                      1,                  0.995,                  0.995,                0.18751,                0.35482,                0.26165,             7.3585e-05,             7.3585e-05,             7.3585e-05
                    908,                0.09078,                0.26548,                0.90754,                0.99161,                      1,                  0.995,                  0.995,                 0.1897,                0.36078,                0.26446,             7.2878e-05,             7.2878e-05,             7.2878e-05
                    909,                0.07443,                0.26815,                0.92586,                0.99161,                      1,                  0.995,                  0.995,                0.19537,                0.36387,                0.27445,             7.2171e-05,             7.2171e-05,             7.2171e-05
                    910,                0.07782,                0.19114,                0.91529,                0.99161,                      1,                  0.995,                  0.995,                0.19633,                0.36245,                 0.2749,             7.1464e-05,             7.1464e-05,             7.1464e-05
                    911,                0.08099,                0.24006,                0.89205,                0.99161,                      1,                  0.995,                  0.995,                0.20054,                0.35859,                0.28227,             7.0757e-05,             7.0757e-05,             7.0757e-05
                    912,                0.07525,                0.18492,                0.90081,                      1,                      1,                  0.995,                  0.995,                0.19805,                0.35359,                0.28121,             7.0051e-05,             7.0051e-05,             7.0051e-05
                    913,                0.09788,                0.22909,                0.93723,                      1,                      1,                  0.995,                  0.995,                0.19782,                0.34614,                 0.2803,             6.9344e-05,             6.9344e-05,             6.9344e-05
                    914,                0.07372,                0.22509,                0.88242,                      1,                      1,                  0.995,                  0.995,                0.19639,                0.34683,                0.27977,             6.8637e-05,             6.8637e-05,             6.8637e-05
                    915,                0.06858,                0.18522,                0.89759,                      1,                      1,                  0.995,                  0.995,                 0.1921,                0.34255,                0.27356,              6.793e-05,              6.793e-05,              6.793e-05
                    916,                 0.0702,                0.21599,                0.88976,                      1,                      1,                  0.995,                  0.995,                0.18756,                0.34077,                0.26489,             6.7223e-05,             6.7223e-05,             6.7223e-05
                    917,                0.06973,                0.22569,                0.86005,                      1,                      1,                  0.995,                  0.995,                0.18668,                  0.337,                0.26272,             6.6516e-05,             6.6516e-05,             6.6516e-05
                    918,                 0.0752,                 0.1823,                0.89266,                      1,                      1,                  0.995,                  0.995,                 0.1837,                0.32783,                0.25929,             6.5809e-05,             6.5809e-05,             6.5809e-05
                    919,                0.07199,                0.19278,                0.92159,                      1,                      1,                  0.995,                  0.995,                0.18343,                0.32542,                0.25758,             6.5103e-05,             6.5103e-05,             6.5103e-05
                    920,                0.07648,                0.22466,                0.89782,                      1,                      1,                  0.995,                  0.995,                0.17823,                0.32852,                 0.2501,             6.4396e-05,             6.4396e-05,             6.4396e-05
                    921,                0.06809,                0.23574,                0.87233,                0.99151,                      1,                  0.995,                  0.995,                0.17226,                0.32199,                0.24142,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    922,                0.07934,                0.24167,                0.82765,                0.99159,                      1,                  0.995,                  0.995,                0.16963,                0.31231,                0.23821,             6.2982e-05,             6.2982e-05,             6.2982e-05
                    923,                0.07001,                0.25969,                0.91427,                0.99159,                      1,                  0.995,                  0.995,                0.16592,                0.30816,                0.23557,             6.2275e-05,             6.2275e-05,             6.2275e-05
                    924,                0.07808,                0.24182,                0.91454,                0.99159,                      1,                  0.995,                  0.995,                0.16354,                0.30498,                0.23111,             6.1568e-05,             6.1568e-05,             6.1568e-05
                    925,                0.07219,                0.22094,                 0.9144,                0.99159,                      1,                  0.995,                  0.995,                 0.1608,                0.30744,                0.22681,             6.0861e-05,             6.0861e-05,             6.0861e-05
                    926,                0.07524,                0.24777,                0.90527,                0.99159,                      1,                  0.995,                  0.995,                0.15918,                0.30593,                0.22342,             6.0154e-05,             6.0154e-05,             6.0154e-05
                    927,                0.08275,                0.23389,                0.87809,                0.99159,                      1,                  0.995,                  0.995,                0.15885,                0.30628,                0.22215,             5.9448e-05,             5.9448e-05,             5.9448e-05
                    928,                0.08179,                0.23576,                0.93399,                0.99151,                      1,                  0.995,                  0.995,                0.15927,                0.30241,                0.22236,             5.8741e-05,             5.8741e-05,             5.8741e-05
                    929,                0.07178,                0.21564,                 0.9136,                      1,                      1,                  0.995,                  0.995,                0.16131,                0.30354,                0.22333,             5.8034e-05,             5.8034e-05,             5.8034e-05
                    930,                0.09293,                0.27543,                0.92706,                      1,                      1,                  0.995,                  0.995,                0.16533,                0.30901,                0.22922,             5.7327e-05,             5.7327e-05,             5.7327e-05
                    931,                0.06558,                0.18555,                0.86269,                      1,                      1,                  0.995,                  0.995,                0.16756,                0.30224,                0.23302,              5.662e-05,              5.662e-05,              5.662e-05
                    932,                0.07408,                0.19795,                0.91832,                      1,                      1,                  0.995,                  0.995,                 0.1694,                0.30121,                0.23592,             5.5913e-05,             5.5913e-05,             5.5913e-05
                    933,                0.07475,                0.24767,                0.90021,                      1,                      1,                  0.995,                  0.995,                0.17287,                0.30383,                0.23945,             5.5206e-05,             5.5206e-05,             5.5206e-05
                    934,                0.06504,                0.23289,                0.87339,                      1,                      1,                  0.995,                  0.995,                0.17262,                0.30711,                0.24155,               5.45e-05,               5.45e-05,               5.45e-05
                    935,                0.06811,                 0.2017,                0.93478,                      1,                      1,                  0.995,                  0.995,                0.17359,                 0.3079,                 0.2427,             5.3793e-05,             5.3793e-05,             5.3793e-05
                    936,                0.07782,                0.24853,                0.89527,                      1,                      1,                  0.995,                  0.995,                0.17389,                0.30536,                0.24211,             5.3086e-05,             5.3086e-05,             5.3086e-05
                    937,                 0.0713,                0.23519,                0.89474,                0.99161,                      1,                  0.995,                  0.995,                0.17271,                 0.3042,                0.24166,             5.2379e-05,             5.2379e-05,             5.2379e-05
                    938,                0.07395,                0.20204,                0.89935,                0.99152,                      1,                  0.995,                  0.995,                0.17187,                0.30553,                0.24114,             5.1672e-05,             5.1672e-05,             5.1672e-05
                    939,                0.07119,                0.22374,                0.87654,                0.99152,                      1,                  0.995,                  0.995,                0.17267,                0.30625,                0.24092,             5.0965e-05,             5.0965e-05,             5.0965e-05
                    940,                0.07824,                0.22832,                0.91227,                0.99152,                      1,                  0.995,                  0.995,                0.16783,                0.30701,                0.23526,             5.0258e-05,             5.0258e-05,             5.0258e-05
                    941,                0.07844,                0.22905,                0.90535,                0.99152,                      1,                  0.995,                  0.995,                0.16595,                0.30465,                0.23377,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    942,                0.08598,                0.32445,                0.86713,                0.99161,                      1,                  0.995,                  0.995,                0.16371,                0.29945,                0.23131,             4.8845e-05,             4.8845e-05,             4.8845e-05
                    943,                0.07589,                0.18451,                 0.8706,                0.99161,                      1,                  0.995,                  0.995,                0.16323,                 0.2992,                0.22948,             4.8138e-05,             4.8138e-05,             4.8138e-05
                    944,                 0.0633,                0.19018,                0.87374,                0.99152,                      1,                  0.995,                  0.995,                0.16144,                0.29778,                0.22809,             4.7431e-05,             4.7431e-05,             4.7431e-05
                    945,                0.07832,                0.35122,                0.91476,                0.99161,                      1,                  0.995,                  0.995,                0.16386,                  0.295,                0.23203,             4.6724e-05,             4.6724e-05,             4.6724e-05
                    946,                 0.0833,                0.22896,                0.91352,                0.99161,                      1,                  0.995,                  0.995,                0.16309,                0.29328,                0.23184,             4.6017e-05,             4.6017e-05,             4.6017e-05
                    947,                0.06821,                0.19879,                0.87969,                0.99161,                      1,                  0.995,                  0.995,                0.16367,                0.29405,                0.23162,              4.531e-05,              4.531e-05,              4.531e-05
                    948,                0.07323,                0.23246,                0.89313,                0.99161,                      1,                  0.995,                  0.995,                0.16585,                0.29311,                0.23299,             4.4604e-05,             4.4604e-05,             4.4604e-05
